2017-11-06 17:30:27,501 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:30:27,503 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:30:27,504 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeControle\src\test\resources
2017-11-06 17:30:27,836 [Worker-56] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:30:27,838 [Worker-56] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:30:27,839 [Worker-56] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:30:27,841 [Worker-56] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:30:28,397 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:30:28,399 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:30:28,401 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:30:28,403 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:30:28,492 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:30:28,494 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:30:28,496 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:30:28,497 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:30:33,646 [Worker-42] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:30:33,648 [Worker-42] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:30:33,650 [Worker-42] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:30:33,651 [Worker-42] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:30:38,697 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2017-11-06 17:30:38,763 [Worker-55] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeInfraestrutura
2017-11-06 17:30:38,764 [Worker-55] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -s C:\DEV\Ferramentas\apache-maven-3.0.4\conf\settings.xml clean install
2017-11-06 17:31:13,723 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2017-11-06 17:31:13,786 [Worker-50] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeControle
2017-11-06 17:31:13,786 [Worker-50] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -s C:\DEV\Ferramentas\apache-maven-3.0.4\conf\settings.xml clean install
2017-11-06 17:31:25,038 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:31:25,039 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:31:25,040 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:31:25,041 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeControle\src\test\resources
2017-11-06 17:34:28,596 [Worker-56] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:34:28,597 [Worker-56] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:34:28,600 [Worker-56] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:34:28,600 [Worker-56] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeControle\src\test\resources
2017-11-06 17:34:28,965 [Worker-51] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:34:28,967 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:34:28,969 [Worker-51] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:34:28,971 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:34:29,050 [Worker-51] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:34:29,052 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:34:29,054 [Worker-51] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:34:29,056 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:34:35,402 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:34:35,403 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:34:35,404 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:34:35,404 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeControle\src\test\resources
2017-11-06 17:35:44,857 [Worker-53] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.acme.corp.controle:AcmeControle:0.0.1-SNAPSHOT @ C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeControle\pom.xml.
2017-11-06 17:35:45,568 [Worker-53] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/jboss/weld/servlet/weld-servlet-shaded/3.0.1.Final/weld-servlet-shaded-3.0.1.Final.pom
2017-11-06 17:35:45,915 [Worker-53] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/jboss/weld/servlet/weld-servlet-shaded/3.0.1.Final/weld-servlet-shaded-3.0.1.Final.pom
2017-11-06 17:35:46,067 [Worker-53] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/jboss/weld/servlet/weld-servlet-parent/3.0.1.Final/weld-servlet-parent-3.0.1.Final.pom
2017-11-06 17:35:46,418 [Worker-53] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/jboss/weld/servlet/weld-servlet-parent/3.0.1.Final/weld-servlet-parent-3.0.1.Final.pom
2017-11-06 17:35:46,683 [Worker-53] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/jboss/weld/servlet/weld-servlet-shaded/3.0.1.Final/weld-servlet-shaded-3.0.1.Final.jar
2017-11-06 17:35:48,619 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2017-11-06 17:35:49,170 [Worker-53] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/jboss/weld/servlet/weld-servlet-shaded/3.0.1.Final/weld-servlet-shaded-3.0.1.Final.jar
2017-11-06 17:35:49,941 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:35:49,941 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:35:49,943 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:35:49,943 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeControle\src\test\resources
2017-11-06 17:35:49,943 [Worker-53] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of AcmeControle
2017-11-06 17:35:49,944 [Worker-53] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for AcmeControle
2017-11-06 17:35:49,953 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:35:50,068 [Worker-51] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeControle
2017-11-06 17:35:50,069 [Worker-51] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -s C:\DEV\Ferramentas\apache-maven-3.0.4\conf\settings.xml clean install
2017-11-06 17:35:54,604 [Worker-61] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:35:54,605 [Worker-61] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:35:54,607 [Worker-61] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:35:54,608 [Worker-61] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeControle\src\test\resources
2017-11-06 17:36:00,029 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:36:00,030 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:36:00,031 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:36:00,031 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeControle\src\test\resources
2017-11-06 17:40:30,340 [Worker-61] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:40:30,344 [Worker-61] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:40:30,348 [Worker-61] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:40:30,350 [Worker-61] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:40:46,525 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:40:46,527 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:40:46,529 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:40:46,531 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:41:01,994 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:41:01,995 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:41:01,997 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:41:01,998 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:41:11,829 [Worker-62] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:41:11,830 [Worker-62] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:41:11,832 [Worker-62] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:41:11,833 [Worker-62] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:41:16,700 [Worker-58] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:41:16,701 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:41:16,702 [Worker-58] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:41:16,703 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:41:23,714 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2017-11-06 17:41:23,773 [Worker-50] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeModelo
2017-11-06 17:41:23,774 [Worker-50] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -s C:\DEV\Ferramentas\apache-maven-3.0.4\conf\settings.xml clean install
2017-11-06 17:41:39,401 [Worker-58] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:41:39,404 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:41:39,407 [Worker-58] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:41:39,408 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:41:40,529 [Worker-61] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:41:40,531 [Worker-61] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:41:40,533 [Worker-61] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:41:40,534 [Worker-61] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:41:40,575 [Worker-61] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:41:40,577 [Worker-61] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:41:40,579 [Worker-61] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-11-06 17:41:40,580 [Worker-61] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:41:42,858 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2017-11-06 17:41:42,930 [Worker-62] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeInfraestrutura
2017-11-06 17:41:42,930 [Worker-62] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -s C:\DEV\Ferramentas\apache-maven-3.0.4\conf\settings.xml clean install
2017-11-06 17:41:54,033 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2017-11-06 17:41:54,097 [Worker-60] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeControle
2017-11-06 17:41:54,098 [Worker-60] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -s C:\DEV\Ferramentas\apache-maven-3.0.4\conf\settings.xml clean install
2017-11-06 17:42:05,257 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:42:05,258 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:42:05,260 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:42:05,260 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeControle\src\test\resources
2017-11-06 17:51:35,222 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:51:35,223 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:51:35,224 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:51:35,224 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeControle\src\test\resources
2017-11-06 17:51:41,106 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2017-11-06 17:51:41,169 [Worker-62] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeControle
2017-11-06 17:51:41,170 [Worker-62] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -s C:\DEV\Ferramentas\apache-maven-3.0.4\conf\settings.xml clean install
2017-11-06 17:51:56,355 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:51:56,355 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:51:56,357 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:51:56,357 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeControle\src\test\resources
2017-11-06 17:53:53,068 [Worker-62] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:53:53,069 [Worker-62] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:53:53,071 [Worker-62] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:53:53,071 [Worker-62] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeControle\src\test\resources
2017-11-06 17:53:57,931 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2017-11-06 17:53:57,997 [Worker-62] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeControle
2017-11-06 17:53:57,997 [Worker-62] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -s C:\DEV\Ferramentas\apache-maven-3.0.4\conf\settings.xml clean install
2017-11-06 17:54:20,786 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:54:20,787 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:54:20,789 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:54:20,789 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeControle\src\test\resources
2017-11-06 17:59:14,523 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:59:14,524 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 17:59:14,525 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 17:59:14,525 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeControle\src\test\resources
2017-11-06 17:59:55,710 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2017-11-06 17:59:55,776 [Worker-61] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeControle
2017-11-06 17:59:55,776 [Worker-61] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -s C:\DEV\Ferramentas\apache-maven-3.0.4\conf\settings.xml clean install
2017-11-06 18:02:36,269 [Worker-50] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.acme.corp.controle:AcmeControle:0.0.1-SNAPSHOT @ C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeControle\pom.xml.
2017-11-06 18:02:36,888 [Worker-50] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/jboss/weld/servlet/weld-servlet/3.0.1.Final/weld-servlet-3.0.1.Final.pom
2017-11-06 18:02:36,892 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.jboss.weld.servlet:weld-servlet:jar:3.0.1.Final is missing, no dependency information available
2017-11-06 18:02:37,237 [Worker-50] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/jboss/weld/servlet/weld-servlet/3.0.1.Final/weld-servlet-3.0.1.Final.jar
2017-11-06 18:02:37,737 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.jboss.weld.servlet:weld-servlet:jar:3.0.1.Final is missing, no dependency information available
2017-11-06 18:02:38,249 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 18:02:38,250 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 18:02:38,253 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 18:02:38,254 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeControle\src\test\resources
2017-11-06 18:02:38,254 [Worker-50] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of AcmeControle
2017-11-06 18:02:38,254 [Worker-50] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for AcmeControle
2017-11-06 18:02:38,259 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 18:02:38,839 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.jboss.weld.servlet:weld-servlet:jar:3.0.1.Final is missing, no dependency information available
2017-11-06 18:02:38,931 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 18:02:38,931 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-11-06 18:02:38,933 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-06 18:02:38,933 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeControle\src\test\resources
2017-11-06 18:03:03,903 [Worker-62] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.acme.corp.controle:AcmeControle:0.0.1-SNAPSHOT @ C:\DEV\Git\repositories\exemplo_cdi_tomcat8_I\AcmeControle\pom.xml.
2017-11-06 18:03:04,588 [Worker-62] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/jboss/weld/servlet/weld-servlet/3.0.0.Alpha1/weld-servlet-3.0.0.Alpha1.pom
2017-11-06 18:03:04,958 [Worker-62] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/jboss/weld/servlet/weld-servlet/3.0.0.Alpha1/weld-servlet-3.0.0.Alpha1.pom
2017-11-06 18:03:06,677 [Worker-62] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/jboss/weld/servlet/weld-servlet-parent/3.0.0.Alpha1/weld-servlet-parent-3.0.0.Alpha1.pom
2017-11-06 18:03:07,045 [Worker-62] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/jboss/weld/servlet/weld-servlet-parent/3.0.0.Alpha1/weld-servlet-parent-3.0.0.Alpha1.pom
2017-11-06 18:03:07,216 [Worker-62] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/jboss/weld/weld-core-parent/3.0.0.Alpha1/weld-core-parent-3.0.0.Alpha1.pom
2017-11-06 18:03:07,705 [Worker-62] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/jboss/weld/weld-core-parent/3.0.0.Alpha1/weld-core-parent-3.0.0.Alpha1.pom
2017-11-06 18:03:08,159 [Worker-62] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/jboss/weld/weld-parent/31/weld-parent-31.pom
2017-11-06 18:03:08,504 [Worker-62] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/jboss/weld/weld-parent/31/weld-parent-31.pom
